"year","orig_st","dest_st","migrants","orig_lon","orig_lat","dest_lon","dest_lat"
"2014","Delaware","Georgia",83,-75.5004022731314,38.9870085954116,-83.4463379561302,32.6492228432086
"2014","Delaware","Illinois",67,-75.5004022731314,38.9870085954116,-89.1984091644024,40.0650078281546
"2014","Delaware","Maryland",2239,-75.5004022731314,38.9870085954116,-76.7724523866689,39.036914473022
"2014","Delaware","Massachusetts",66,-75.5004022731314,38.9870085954116,-71.7986385975184,42.2532937700256
"2014","Delaware","Michigan",44,-75.5004022731314,38.9870085954116,-85.4372224103963,44.3506926780001
"2014","Delaware","Nevada",32,-75.5004022731314,38.9870085954116,-116.65521221328,39.356237411394
"2014","Delaware","New Jersey",632,-75.5004022731314,38.9870085954116,-74.660776391915,40.1844420259893
"2014","Delaware","New York",347,-75.5004022731314,38.9870085954116,-75.5031161972462,42.9403814867725
"2014","Delaware","North Carolina",133,-75.5004022731314,38.9870085954116,-79.3723769363719,35.5415271209276
"2014","Delaware","Ohio",24,-75.5004022731314,38.9870085954116,-82.7900570340388,40.2914443901137
"2014","Delaware","Pennsylvania",2709,-75.5004022731314,38.9870085954116,-77.7995857415218,40.8738319136829
"2014","Delaware","South Carolina",30,-75.5004022731314,38.9870085954116,-80.8961364975491,33.9079676527948
"2014","Delaware","Tennessee",27,-75.5004022731314,38.9870085954116,-86.3433754771226,35.8429803035594
"2014","Delaware","Texas",363,-75.5004022731314,38.9870085954116,-99.3506890602611,31.4844589949927
"2014","Delaware","Virginia",231,-75.5004022731314,38.9870085954116,-78.8122517279173,37.5150164575042
"2014","Delaware","Washington",51,-75.5004022731314,38.9870085954116,-120.446851879112,47.3809630731646
"2014","Delaware","Wisconsin",27,-75.5004022731314,38.9870085954116,-90.0117179427073,44.6380457856574
"2014","District of Columbia","Arizona",127,-77.0162938383666,38.9047339354987,-111.664407332717,34.2931046167216
"2014","District of Columbia","California",1841,-77.0162938383666,38.9047339354987,-119.610695847661,37.2460727464335
"2014","District of Columbia","Colorado",277,-77.0162938383666,38.9047339354987,-105.547814568319,38.9985455410908
"2014","District of Columbia","Connecticut",191,-77.0162938383666,38.9047339354987,-72.7256393618199,41.62037081521
"2014","District of Columbia","Delaware",90,-77.0162938383666,38.9047339354987,-75.5004022731314,38.9870085954116
"2014","District of Columbia","Florida",837,-77.0162938383666,38.9047339354987,-82.4974657454463,28.6284396330427
"2014","District of Columbia","Georgia",295,-77.0162938383666,38.9047339354987,-83.4463379561302,32.6492228432086
"2014","District of Columbia","Illinois",538,-77.0162938383666,38.9047339354987,-89.1984091644024,40.0650078281546
"2014","District of Columbia","Indiana",23,-77.0162938383666,38.9047339354987,-86.2756558262557,39.9080706873945
"2014","District of Columbia","Kansas",20,-77.0162938383666,38.9047339354987,-98.380204804846,38.484701493662
"2014","District of Columbia","Kentucky",46,-77.0162938383666,38.9047339354987,-85.2904209349879,37.5266323075816
"2014","District of Columbia","Louisiana",74,-77.0162938383666,38.9047339354987,-91.985655837854,31.0584013742724
